X,Y,name,healthcare,healthcare:speciality,addr:full,addr:city,osm_id
113.9869966,4.3949306,KS Hoo Pharmacy,pharmacy,,"Lot 308, Beautiful Jade Centre, Jalan Nahkoda Gampar, Road, 98000 Miri, Sarawak, Malaysia",Miri,12050820681
101.4282054,3.2364692,100 Vision,optometrist,,"Lot G11, Ground Floor, Tesco, 1, Jalan Niaga Bestari 9, Puncak Bestari, 42300 Puncak Alam, Selangor, Malaysia",Puncak Alam,9952169640
101.6702403,3.1280284,Medi Klinik Lee & Goh,clinic,,"9, Persiaran Ara Kiri, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10199618601
101.6701722,3.1280426,Klinik Primecare,clinic,,"G-3A(GF, Suite Sentral, 248, Jalan Tun Sambanthan, Brickfields, 50470 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10199618602
101.6703145,3.1280071,Klinik Familycare,clinic,,"No. 7, Persiaran Ara Kiri, Bangsar, 59100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10199618599
101.1435625,4.3256583,Klinik Bandar Baru,clinic,,"2173, Jalan Batu Karang, Taman Bandar Baru, 31900 Kampar, Perak, Malaysia",Kampar,6583628967
101.1459638,4.3263087,Mediklinik Menglembu (Kampar),clinic,,"2226, Jalan Batu Karang, Taman Bandar Baru, Bandar Baru, 31900 Kampar, Perak, Malaysia",Kampar,6583628928
101.1450031,4.3261356,Mediklinik Zulfli,clinic,,"2245, Jalan Batu Sinar, Taman Bandar Baru, 31900 Kampar, Perak, Malaysia",Kampar,4936642288
101.1461035,4.3274857,Klinik 1Malaysia,clinic,,"2173, Jalan Batu Karang, Taman Bandar Baru, 31900 Kampar, Perak, Malaysia",Kampar,4936642282
101.1508376,4.3141248,卫生堂药行,pharmacy,,"Jalan Ampang, Kampung Masjid, 31900 Kampar, Perak, Malaysia",Kampar,4936603836
101.1533776,4.3100097,Peng Mun Kelinik,clinic,,"45-49, Jalan Medan Taiping 2, Medan Taiping, 34000 Taiping, Perak, Malaysia",Taiping,7693366265
101.1533819,4.3099545,Klinik Loh,clinic,,"5, Jln Gopeng, Kampung Masjid, 30250 Kampar, Perak, Malaysia",Kampar,7693366264
101.6687898,3.1966107,Klinik Seri Indah,clinic,general,"Taman City, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7557932353
101.668801,3.1966812,Klinik City,clinic,general,"31, Jln Kuching, Taman City, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7281346575
101.6983073,3.1707324,Sunway Pharmacy Jalan Pahang,pharmacy,,"Wisma SBC, 74A-C, Jalan Pahang, Titiwangsa Sentral, 53000 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,9450544178
101.69859,3.1717848,Klinik Inocare,clinic,,"G06 & G07 VUE Residence Service Suite, 102, Jalan Pahang, Titiwangsa Sentral, 53300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,10883802094
101.1487082,4.3243871,SJAM-KPS Pusat Hemodialisis Kampar,clinic,,"1789 & 1790, Jalan Intan, Bandar Baru, 31900 Kampar, Perak, Malaysia",Kampar,6598596695
118.6042341,4.4829151,Hospital Semporna,hospital,,"Peti Surat 80, Pekan Semporna, 91307 Semporna, Sabah, Malaysia",Semporna,4021991198
101.6100072,2.9795387,BIG Pharmacy,pharmacy,,"37, Ground Floor, Jalan Bpu 2, Bandar Puchong Utama, 47150 Puchong, Selangor, Malaysia",Puchong,12082386286
101.6110424,2.9795372,CARiNG Pharmacy,pharmacy,,"37-G, Tanming Boulevard, Jalan Meranti Jaya 3/1, Taman Meranti Jaya, 47120 Puchong, Selangor, Malaysia",Puchong,12082386285
101.6091526,2.9795263,Health Lane Pharmacy,pharmacy,,"No. 65-G & 67-G Block D, Tanming Boulevard, Jalan Meranti Jaya 3/1, Taman Meranti Jaya, 47120 Puchong, Selangor, Malaysia",Puchong,12082386287
101.6099371,2.9795434,AA Pharmacy,pharmacy,,"No. 47-G, Block C, Tanming Boulevard, Jalan Meranti Jaya 3/1, Taman Meranti Jaya, 47100 Puchong, Selangor, Malaysia",Puchong,12082386291
113.9923366,4.3431234,Mi Pharmacy,pharmacy,,"Ground Floor, Lot 9540 Block 1, Lambir Land District, 98000 Miri, Sarawak, Malaysia",Miri,11510770753
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,general,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,dermatology,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,otolaryngology,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,emergency,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,blood_check,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
103.3194709,2.0353238,Klinik Mesra Kluang 居銮仁民诊所,clinic,allergology,"G-34, Jln Haji Manan, Bandar Kluang, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12754577962
101.6026831,3.1136531,Mini Child Specialist Clinic,clinic,paediatrics,"No.127, Jalan SS 25/2, Taman Bukit Emas, 47300 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,8360928432
100.6153393,5.2123227,Klinik Pergigian Serdang,dentist,,"Serdang, 09800 Serdang, Kedah, Malaysia",Serdang,12431591511
116.1066862,5.9664759,Acme Dental KK,dentist,,"Lot 2, Ground Floor, Latitude 6 Commercial Centre Off, Jln Lintas, Taman Bunga Raja (Phase 3 & 4), 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,10160258355
101.1343688,4.3354106,Pusat Pakar Pesakit Luar,unknown,,"Jln Profesor Diraja Ungku Aziz, Lembah Pantai, 59100 Kuala Lumpur, Selangor, Malaysia",Kuala Lumpur,11260391764
116.0876217,5.9620386,AQLab,laboratory,,"Ground Floor, Shoplot 4, Taman Friendly Phase 3, Lorong Nibung, 4A, Off, Jalan Kolam, Jalan Damai, 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,10274752944
101.7870928,2.9308939,PPV Universiti Kebangsaan Malaysia,vaccination_centre,vaccination,"Lingkungan Ilmu, 43600 Bangi, Selangor, Malaysia",Bangi,8848144458
115.0089356,4.7535929,Ting Pharmacy (Limbang),pharmacy,,"LOT. 43, GROUND FLOOR, JALAN WONG TSAP EN, Jalan Main Bazaar, Pekan Limbang, 98700 Limbang, Sarawak, Malaysia",Limbang,10180756588
115.0106402,4.7544189,Guardian,pharmacy,,"Lot 2002, Ground Floor, District, Tmn Metro, Jalan Beserah, Pekan Limbang, 98700 Limbang, Sarawak, Malaysia",Limbang,10180756586
115.0089543,4.7536603,PMG Pharmacy (Limbang),pharmacy,,"Lot No.45, G/F, Jalan Wong Tsap En, 98707, Pekan Limbang, 98700 Limbang, Sarawak, Malaysia",Limbang,10180756587
101.6854324,3.1778021,Klinik Putrimedik,clinic,general,"B-00-10, Viva Residency, OFF, Jalan Suppiah Pillay, Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9450477940
101.6828366,3.1807778,Klinik Yoong,clinic,general,"No. 92-M, Jalan SS 21/35, Damansara Utama, 47400 Petaling Jaya, Selangor, Malaysia",Kuala Lumpur,9450272094
101.6826062,3.1810932,AA Pharmacy Jalan Ipoh Batu 3,pharmacy,,"NO. 483, Batu 3, Jln Ipoh, Taman Million, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9448898606
101.6829264,3.1807033,Health Lane Family Pharmacy Jalan Ipoh Batu 3,pharmacy,,"465, Jln Sultan Azlan Shah, Taman Million, 51100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9448854231
101.7240312,3.1655609,Klinik Komuniti UTC Keramat,clinic,,"Lot 3, Tingkat UG, Kompleks Perniagaan Keramat Mall, Jalan, Kampung Datuk Keramat, 54000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9985836961
102.9489676,1.8652695,Watson,pharmacy,,"Lot GTT1, Ground Floor , Square, One Shopping Mall, Taman Flora Utama, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12517816617
100.4758539,5.2833059,Guardian,pharmacy,,"9-G & 11-G, Jalan Iconic Point, 14100 Simpang Ampat, Pulau Pinang, Malaysia",Simpang Ampat,10692522119
102.9450141,1.8692651,AMPM Pharmacy,pharmacy,,"34, Jalan Kundang 3, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12517881118
102.9428033,1.8688125,益源中医馆,alternative,traditional_chinese_medicine,"1-23, Jalan Maju 3, Taman Maju, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12517872795
114.0254681,4.4511105,Premier Integrated Labs,laboratory,pathology,"Lot 10602, Ground Floor and Second Floor, Pujut 7 Commercial Centre, Sungai Merapa, Jalan Pujut 7, Lutong, 98000 Miri, Sarawak, Malaysia",Miri,11826799833
114.0254681,4.4511105,Premier Integrated Labs,laboratory,haematology,"Lot 10602, Ground Floor and Second Floor, Pujut 7 Commercial Centre, Sungai Merapa, Jalan Pujut 7, Lutong, 98000 Miri, Sarawak, Malaysia",Miri,11826799833
114.0254681,4.4511105,Premier Integrated Labs,laboratory,endocrinology,"Lot 10602, Ground Floor and Second Floor, Pujut 7 Commercial Centre, Sungai Merapa, Jalan Pujut 7, Lutong, 98000 Miri, Sarawak, Malaysia",Miri,11826799833
114.0254681,4.4511105,Premier Integrated Labs,laboratory,allergology,"Lot 10602, Ground Floor and Second Floor, Pujut 7 Commercial Centre, Sungai Merapa, Jalan Pujut 7, Lutong, 98000 Miri, Sarawak, Malaysia",Miri,11826799833
101.7006542,3.1710716,Jabatan Anestesiologi & Rawatan Rapi,unknown,,"43400 Serdang, Selangor, Malaysia",Serdang,12438175530
101.6042066,3.113521,Pathlab,laboratory,,"87-91, Wisma KAM, Jalan SS 25/2, Taman Bukit Emas, 47301 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,6294224679
100.3073012,5.4404376,max care,dentist,,"7304, Jalan Raja Uda, Taman Anggerik, 12300 Butterworth, Pulau Pinang, Malaysia",Butterworth,6605390990
101.561936,3.2115059,Klinik Medipulse,clinic,,"58, Jalan BRP 1/2, Bukit Rahman Putra, 47000 Sungai Buloh, Selangor, Malaysia",Sungai Buloh,10813696308
101.6966248,3.1489513,Tiho Dental Clinic,dentist,,"Wisma Lau Chung No. 11&13, 2nd Floor, Jalan Tun Perak, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11204915820
101.6965192,3.1476282,M.S. Ally Pharma,pharmacy,,"BANGUNAN M.S. ALLY, 16, Jalan Tun Tan Siew Sin, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10588065112
101.7155557,3.1989331,Klinik Pesona,clinic,,"126-3-11 126, METRO GENTING KLANG, Jalan Genting Kelang, Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,7315487389
101.7125269,3.1951448,Klinik Dan Surgeri Loo,clinic,general,"217, Jalan Genting Kelang, Setapak, 53200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9457486568
101.7124878,3.1951112,Hai-O Setapak,pharmacy,,"213, Jalan Genting Kelang, Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9457485832
101.7395035,3.0988431,Klinik Mediviron,clinic,,"228, Jalan Mahkota, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11964277042
103.0223237,1.8541588,Klinik Sinar,clinic,,"No 7, Jalan Kencana 1a/1, Sri Gading, 83300 Sri Gading, Johor Darul Ta'zim, Malaysia",Sri Gading,6040748386
101.7289685,3.1669089,Klinik Menara,clinic,,"Menara Promet, 4.02, Jln Sultan Ismail, Kuala Lumpur, 50540 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,3033804029
101.5354907,3.1018407,Guardian,pharmacy,,"Bukit Jelutong, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,11222275783
101.5728153,3.0303971,Klinik Sri Manja,clinic,,"5, Jalan PJS 6/2B, Kampung Lindungan, 46000 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,4418305790
101.6975978,3.1486201,Klinik Setia,clinic,,"37, Jalan Tun H S Lee, City Centre, 50000 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10230245302
101.6962972,3.1676215,Klinik Teh,clinic,,"13, Jln Raja Laut, Chow Kit, 50350 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10056009548
101.5900833,3.0468526,Poliklinik Ananthan,clinic,,"D3-00-01, Persiaran Kewajipan, Usj 8, 47610 Subang Jaya, Selangor, Malaysia",Subang Jaya,4561283470
101.5903702,3.0469665,Klinik Subang Perdana,clinic,,"Seksyen U3, 30-G, Jalan Dinar F U3/F, Taman Subang Perdana, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,4520777191
103.3517719,2.0541025,Klinik Vr Family Care,hospital,general,"15, Jln Kluang - Paloh, Taman Sri Tengah, 86000 Kluang, Johor Darul Ta'zim, Malaysia",Kluang,12455620213
101.5227451,3.2178438,Klinik Elminna,clinic,,"7-G, Jalan Aman Damai G U17/G Aman Putri, Seksyen, U17 Shah Alam, 40160 Shah Alam, Selangor, Malaysia",Shah Alam,10830050927
116.050434,5.8945325,Klinik 1 Malaysia,clinic,,"Lot 8, Jln Putatan, Putatan, 88300 Kota Kinabalu, Sabah, Malaysia",Kota Kinabalu,12452535284
102.9309471,1.8387939,Mediwell Pharmacy,pharmacy,,"15, Jalan Zamrud 1, Taman Dagang, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12488389802
101.4456789,3.2385532,Klinik Dr. Suhaida,clinic,,"22A, Jalan Ppaj 1/1, Pusat Perdagangan Alam Jaya, 42300 Puncak Alam, Selangor, Malaysia",Puncak Alam,10255320183
101.5766502,3.1185979,BiG Pharmacy,pharmacy,,"No. 25 & 25, 1, Jalan Opera F U2/F, Taman TTDI Jaya, 40150 Shah Alam, Selangor, Malaysia",Shah Alam,12039025986
110.352902,1.5127412,Specialist Eye Centre,doctor,,"Ground Floor, Sublot No. 25-26 Of Parent Lot 3257 Block 16, KCLD, GalaCity, Jalan Tun Jugah, Kempas Heights, 93350 Kuching, Sarawak, Malaysia",Kuching,12778741076
101.7030961,3.1720422,Wad Radioiodin,unknown,,"50586 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12465077121
101.7125023,3.1950971,Xiamen Chinese Medical Acupunture Centre,alternative,traditional_chinese_medicine,"215, Jalan Genting Kelang, Setapak, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9457481252
101.7018368,3.1718779,Kaunter Daftar Masuk Wad,unknown,,"103, Jalan Utama Hospital, 50586 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12462788230
101.7009522,3.1723785,Jabatan Radiologi,unknown,,"145, Jln Tun Razak, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12446846623
103.7587219,1.5762709,Klinik MediChan,clinic,,"23, Jln Setia 3/13, Taman Setia Indah, 81100 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,11198639687
101.6160867,3.0265471,Alpro Pharmacy - Bandar Puteri Puchong,pharmacy,,"13-G, Jalan Puteri 1/6, Bandar Puteri, 47100 Puchong, Selangor, Malaysia",Puchong,9924537159
101.6789917,3.1981787,Kedai Ubat Soon Hong,pharmacy,,"734, Jln Ipoh, Taman Eastern, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9451696732
101.6790209,3.1981206,Leela Clinic,clinic,general,"K3, Jln Sultan Azlan Shah, Taman Eastern, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,9404646370
101.7573331,3.1398613,Klinik Mediviron,clinic,,"228, Jalan Mahkota, Maluri, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,10012603399
101.7607836,3.1514048,Klinik Pergigian Abdul,dentist,,"Batu 5, Lot 38G, Jalan Besar Ampang, Pekan Ampang, 68000 Ampang, Selangor, Malaysia",Ampang,7602508255
101.083773,4.5945173,HTM Pharmacy,pharmacy,,"26-5, Jalan Theatre, Taman Jubilee, 30300 Ipoh, Perak, Malaysia",Ipoh,11210486763
101.7132215,3.1958758,Big Pharmacy,pharmacy,,"No. 249, Ground Floor, Jalan Genting Kelang, Taman Ayer Panas, 53300 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,8938240803
110.3376268,1.5246752,London Fertility Centre,clinic,,"1st Floor, Lot 2753, Jalan Tun Ahmad Zaidi Adruce, Central Park, 93150 Kuching, Sarawak, Malaysia",Kuching,12466733280
102.9402176,1.8663462,Farmasi Life Care,pharmacy,,"4&5, Jalan Kundang 3a, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12517685653
110.3377247,1.534022,Chen Dental Specialist Clinic,dentist,,"50.1, Jalan Tun Ahmad Zaidi Adruce & Lorong 18, Kueh Hock Commercial Centre, 93150 Kuching, Sarawak, Malaysia",Kuching,12468794217
102.9404289,1.8655173,AM PM Farmasi,pharmacy,,"34, Jalan Kundang 3, Taman Bukit Pasir, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12512156457
101.7066246,3.133585,Pakar Buwasir Peking,clinic,,"No . 35 (ground floor, Jalan Suppiah Pillay, 3rd Mile Jalan Ipoh, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12264992189
113.9946807,4.4002167,Createeth Dental Clinic,dentist,,"Ground Floor, Lot 586, Jalan Sim Cheng Kay, 98000 Miri, Sarawak, Malaysia",Miri,12088374077
113.9789548,4.389285,MySmile Dental Clinic,dentist,,"Marina, Lot 2052, Lorong Marina 3/2, Phase 1, 98000 Miri, Sarawak, Malaysia",Miri,11553954222
101.6978058,3.1481162,Poliklinik Sri Prima,clinic,,"Ground Floor, 68, Jalan Tun Perak, City Centre, 50050 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12486229359
101.77424,2.9709397,Klinik As-Salam,doctor,,"69-71, Jalan 7/7c, Seksyen 7, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,4756642368
101.5766087,3.1184422,i Care Dental,dentist,,"F10 FIRST FLOOR TESCO ARA DAMANSARA, NO. 1 JALAN PJU 1A/3A, ARA DAMANSARA PJU 1A, 47301 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,12039051709
101.4452673,3.2398128,Klinik Mediviron Puncak Alam,clinic,,"62A, Jalan Ppaj 1/1, Pusat Perbandaran, Jalan Persiaran Puncak Alam 6, Pusat Perdagangan Alam Jaya, 42300 Puncak Alam, Selangor, Malaysia",Puncak Alam,11262051532
101.6208401,2.9939706,Farmasi BIG,pharmacy,,"37, Ground Floor, Jalan Bpu 2, Bandar Puchong Utama, 47150 Puchong, Selangor, Malaysia",Puchong,12475783571
101.7570112,2.9628517,Farmasi Alpro,pharmacy,,"55, Jln Diplomatik, Presint 15, 62050 Putrajaya, Wilayah Persekutuan Putrajaya, Malaysia",Putrajaya,7704986195
101.7542049,2.9642742,Klinik Nur Syifa,clinic,,"77, Jalan 8/1, Seksyen 8, 43650 Bandar Baru Bangi, Selangor, Malaysia",Bandar Baru Bangi,12243540218
102.1423066,6.0442659,Klinik Nik Azam,clinic,,"LOT PT 57, Jalan JKR, Pekan Pasir Mas, 17000 Pasir Mas, Kelantan, Malaysia",Pasir Mas,11649749229
102.2804832,6.0996459,Hospital Universiti Sains Malaysia,hospital,,"Jln Raja Perempuan Zainab II, Kubang Kerian, 16150 Kota Bharu, Kelantan, Malaysia",Kota Bharu,12784431473
110.303582,1.5100374,Klinik Pergigian Core,dentist,,"Ground floor Lot 6561, Block 225 Kuching North Land District, Jalan Batu Kawa, Taman Desa Wira, 93250 Kuching, Sarawak, Malaysia",Kuching,12455724322
100.8715276,5.6566889,Farmasi Pulai Jaya,pharmacy,,"No.50, Jln Pulai Mutiara 4/9, Taman Pulai Mutiara, 81300 Johor Bahru, Johor Darul Ta'zim, Malaysia",Johor Bahru,10019055713
101.7619858,3.1207463,Guardian,pharmacy,,"1, Jalan Perdana 4/5, Pandan Perdana, 55300 Kuala Lumpur, Selangor, Malaysia",Kuala Lumpur,12465037828
101.7615989,3.1211586,Health Lane Pharmacy,pharmacy,,"23, Jalan Bunga Tanjung 6a, Taman Putra, 68000 Ampang, Selangor, Malaysia",Ampang,12465037827
101.7628559,3.1206102,Klinik Dr Abdul Razak,clinic,,"43, Jalan Bunga Tanjung 9c, Taman Putra, 68000 Ampang, Selangor, Malaysia",Ampang,7660555479
101.7629105,3.1196193,AA Pharmacy,pharmacy,,"8G & 8M, Jalan Pandan Indah 4/8, Pandan Indah, 55100 Kuala Lumpur, Selangor, Malaysia",Kuala Lumpur,12465037837
101.7600046,3.1193191,BIG Pharmacy,pharmacy,,"No. 1 & 3, Ground Floor, Jalan Pandan 3/5, Pandan Jaya, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12465037835
101.7599788,3.1196533,CARiNG Pharmacy,pharmacy,,"28,Jalan Bunga Tanjung 9 Taman Muda,Cheras, Taman Muda, 56100 Kuala Lumpur, Selangor, Malaysia",Kuala Lumpur,12465037834
101.5042264,2.8140525,Klinik Dr. Care Banting,clinic,general,"184, Jalan Sultan Abdul Samad, Banting, 42700 Banting, Selangor, Malaysia",BANTING,12525741957
101.5042264,2.8140525,Klinik Dr. Care Banting,clinic,surgery,"184, Jalan Sultan Abdul Samad, Banting, 42700 Banting, Selangor, Malaysia",BANTING,12525741957
113.9946581,4.3998795,Lily Chinese Physician Center,alternative,traditional_chinese_medicine,"Lot. 785, Ground Floor, Jalan Bintang Jaya Utama, Bintang Jaya, 98000 Miri, Sarawak, Malaysia",Miri,12040360238
101.6928366,2.8262646,Fisioterapi Flooreka,physiotherapist,,"Warisan Puteri, 26-2, Jalan Arena, Kota Warisan, 43900 Sepang, Selangor, Malaysia",Sepang,12475402075
101.6176536,3.0333984,Top One,optometrist,,"No. 80G, Jalan Bandar 2, Pusat Bandar Puchong, 47100 Puchong, Selangor, Malaysia",Puchong,12451884700
101.1523169,4.3119888,Kwong Yuen Choon Kee,alternative,traditional_chinese_medicine,"69, Jln Idris, Kampung Masjid, 31900 Kampar, Perak, Malaysia",Kampar,12777412757
100.4763324,5.1312261,Klinik Desa Permatang Tok Mahat,clinic,,"Permatang Tok Mahat Nibong Tebal, Taman Harapan, 14300 Parit Buntar, Penang, Malaysia",Parit Buntar,12522239436
114.0394435,4.4784511,Guardian,pharmacy,,"Lot 102, 103 & 104,Ground Floor, Permy Mall, Bandar Baru Permyjaya, 98000 Miri, Sarawak, Malaysia",Miri,11738562472
101.7015141,3.1738185,Senses Pharmacy,pharmacy,,"Taman Sains Selangor, 47810 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,11938911164
100.6119519,5.2094932,Poliklinik Dr. Azhar dan Rakan-Rakan,clinic,,"Jalan Raya, Serdang, 09800 Serdang, Kedah, Malaysia",Serdang,12443040871
101.6827407,3.1808429,Big Pharmacy,pharmacy,,"No. 473 & 471, Ground Floor, , Jalan Ipoh, Batu 3, Jln Sultan Azlan Shah, Taman Million, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11127526094
101.6826998,3.1809095,Hello Dental Clinic,dentist,,"475, Jln Sultan Azlan Shah, Taman Million, 51200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,11127526081
102.9498912,1.8634789,Klinik Pakar Kanak-Kanak Az-Zahraa,clinic,paediatrics,"29, Jalan Flora Utama 1, Taman Flora Utama, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12450773480
102.9499484,1.8634521,Klinik Pergigian Dr. Aziza,dentist,,"30 (ground floor, Jalan Flora Utama 1, Taman Flora Utama, 83000 Batu Pahat, Johor Darul Ta'zim, Malaysia",Batu Pahat,12450798205
110.3285036,1.5183457,Public Clinic,clinic,,"NO.106, GROUND FLOOR, SUNNY PARK, Jalan Dogan, Batu Kawa, 93250 Kuching, Sarawak, Malaysia",Kuching,12450905862
110.3096143,1.5113287,Alpro,pharmacy,,"Lot 7008, Lorong Pines Square 1B 3, 93250 Kuching, Sarawak, Malaysia",Kuching,12450992009
110.3096867,1.5113567,Guardian,pharmacy,,"Lot 1, Section 21, KTLD, Jalan Tun Abang Haji Openg, 93586 Kuching, Sarawak, Malaysia",Kuching,12450975375
100.414575,5.0835517,Klinik Desa Sungai Labu,clinic,,"34250 Tanjung Piandang, Perak, Malaysia",Tanjung Piandang,12422659166
101.6176408,3.0333356,Be Pharmacy,pharmacy,,"16 G, Jalan Bandar 7, Pusat Bandar Puchong, 47160 Puchong, Selangor, Malaysia",Puchong,12451884699
101.6171794,3.0333794,Careclinics,clinic,,"Ground Floor, No.8, Jalan Tempua 2A, Bandar Puchong Jaya, 47100 Puchong, Selangor, Malaysia",Puchong,12167492069
101.6172278,3.0336117,Klinik Selva,clinic,,"Jalan Kenari 1, Bandar Puchong Jaya, 47170 Puchong, Selangor, Malaysia",Puchong,12167492066
101.6176651,3.0334547,Klinik Medilife,clinic,,"78-G, Jalan Bandar 2, Pusat Bandar Puchong, 47160 Puchong, Selangor, Malaysia",Puchong,12451904501
101.6455318,3.0996672,Tong Woh Pharmacy (1st Floor),pharmacy,,"25, Jalan 52/1, Pj New Town, 46200 Petaling Jaya, Selangor, Malaysia",Petaling Jaya,1527892504
101.707537,3.1711196,Unit Kesihatan Awam,unknown,,"147, Jln Tun Razak, Titiwangsa, 50400 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur, Malaysia",Kuala Lumpur,12133170498
101.7079988,3.1705759,Jabatan Dietetic & Perkhidmatan Makanan,unknown,,"Universiti Kebangsaan Malaysia Fakulti Sains Kesihatan Kampus Kuala Lumpur, 61, Jalan Raja Muda Abdul Aziz, Chow Kit, 50300 Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia",Kuala Lumpur,12103586586
