X,Y,name,name:en,amenity,building,healthcare,healthcare:speciality,operator:type,capacity:persons,addr:full,addr:city,source,name:ms,osm_id,osm_type
101.6691703,3.107899,Klinik Komuniti Kerinchi,,clinic,,clinic,,,,,,,,"9318770333",nodes
102.0969048,6.2295311,Klinik Desa Pengkalan Kubor,,clinic,,clinic,,government,,,,,Klinik Desa Pengkalan Kubor,"11147310129",nodes
101.6516172,2.9236335,Afly Clinic,,clinic,,clinic,,,,,,,,"11349374623",nodes
102.5846048,2.048565,Watsons,,pharmacy,,pharmacy,,,,,,,,"11982040631",nodes
101.7165438,3.1337463,Caring,,pharmacy,,pharmacy,,,,,,,,"11982287121",nodes
101.5916785,3.1588463,Guardian,,pharmacy,,pharmacy,,,,,,,,"11982520751",nodes
103.1340353,2.2978099,Klinik Keshiatan Bekok,Bekok Medical Clinic,clinic,,clinic,,,,,,,Klinik Keshiatan Bekok,"4407696178",nodes
101.3039647,4.0109718,Klinik Wellmedic,,clinic,,clinic,,,,,,,,"12418403307",nodes
101.5818363,3.1620763,Klinik Medichealth,,clinic,,clinic,,,,,,,,"11982463029",nodes
101.6503368,3.1624868,Watsons,,pharmacy,,pharmacy,,,,,,,,"2968981970",nodes
101.5421181,3.1810194,Farmasi Celta,,pharmacy,,pharmacy,,,,,,,,"11949353423",nodes
101.9397473,2.7213162,Klinik Pergigian Louis,Louis Dental Surgery,dentist,,dentist,,,,,Seremban,,Klinik Pergigian Louis,"4900680075",nodes
101.6502241,3.2108849,Medplus,,pharmacy,,pharmacy,,,,,,,,"12728227770",nodes
101.1099018,4.5433058,HTM Pharmacy,,pharmacy,,pharmacy,,,,,,,,"12550926059",nodes
101.1023467,4.5235483,Dr Chong Clinic,,clinic,,clinic,,,,,,,,"12550926051",nodes
101.1025181,4.5237466,Good Therapy Centre,,,,physiotherapist,,,,,,,,"12550926054",nodes
101.694465,3.0652314,Drs. Wong & Partners Dental Surgeons,,dentist,,dentist,,,,,,,,"11297382978",nodes
110.4172388,1.4641129,Klinik Morni,,clinic,,clinic,,,,,Kuching,,,"11337959717",nodes
101.6705982,3.1327165,Feathair Hair Growth Center,,clinic,,clinic,hair_transplant,,,,,,,"1563150534",nodes
101.6463982,3.0864238,Caring Pharmacy,,pharmacy,,pharmacy,,,,,Petaling Jaya,,,"1524270998",nodes
102.2424904,6.1165575,Klinik Primer Kota Bharu,,clinic,,clinic,"general;vaccination",,,,Kota Bharu,,,"11333153592",nodes
103.2771854,3.8189442,Klinik Pergigian Dr. Fatain,,dentist,,dentist,,,,,,,,"6780628276",nodes
103.2768961,3.8183998,Pasada Optomety,,,,optometrist,,,,,Kuantan,,,"7083800250",nodes
101.6342389,3.1282342,Smile Life,,dentist,,dentist,,,,,,,,"12730375371",nodes
101.6343765,3.128236,Poliklinik mediMAX,,clinic,,clinic,,,,,,,,"12730375373",nodes
101.6343779,3.1282021,Gental Care Dental Surgery,,dentist,,dentist,,,,,,,,"12730375374",nodes
101.6346532,3.1282373,Kedai Ubat Lian Fatt,,,,alternative,traditional_chinese_medicine,,,,,,,"12730375376",nodes
101.6349309,3.1282504,AA Farmasi,,pharmacy,,pharmacy,,,,,,,,"12730375382",nodes
101.8213442,3.349432,Klinik Ganesh & Surgeri,,clinic,,clinic,"general;surgery",,,,,,Klinik Ganesh & Surgeri,"9941627875",nodes
110.4087203,1.4539635,Watsons,,pharmacy,,pharmacy,,,,,,,,"11331186750",nodes
101.7465759,3.1592111,Watsons,,pharmacy,,pharmacy,,,,,,,,"11069158310",nodes
101.1066298,4.5984002,Guardian,,pharmacy,,pharmacy,,,,,,,,"12551103153",nodes
101.5938437,3.1970962,Health Lane Family Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11067188874",nodes
101.5990707,3.1980282,Klinik Azalea,,clinic,,clinic,general,,,,,,,"11067188878",nodes
101.525282,3.1869598,Klinik Iman Mikail,,clinic,,clinic,,,,,,,,"12001692100",nodes
101.5252931,3.1870826,My Health Clinic @ Elmina,,clinic,,clinic,,,,,,,,"12001743462",nodes
101.51341,3.1606224,Anadia Clinic,,clinic,,clinic,,,,,,,,"12001782849",nodes
101.7834287,3.9765571,Klinik Desa Batu Malim,,clinic,,clinic,,government,,,Raub,,Klinik Desa Batu Malim,"2573560504",nodes
101.5938649,3.1971841,Klinik Siti,,clinic,,clinic,general,,,,,,,"11067188862",nodes
101.594126,3.197933,Farmasi Newton,,pharmacy,,pharmacy,,,,,,,,"11067188864",nodes
101.594115,3.1978883,Klinik Dr Normah,,clinic,,clinic,general,,,,,,,"11067188853",nodes
101.593896,3.1972793,Klink Aurora,,clinic,,clinic,general,,,,,,,"11067188857",nodes
101.5942142,3.1982239,Klinik Mediviron,,clinic,,clinic,general,,,,,,Klinik Mediviron,"11067188859",nodes
101.2712289,3.3208175,Poliklinik Dr Petricia,,clinic,,clinic,,,,,,,,"11323126928",nodes
116.5613754,5.4497263,Klinik Kesihatan Mansiat,,clinic,,clinic,,,,,,,,"7886296738",nodes
116.4235381,5.3268676,Klinik Kesihatan Tulid,,clinic,,clinic,,,,,,,,"7886306253",nodes
100.3222183,5.41691,Lim Skin Specialist,Lim Skin Specialist,doctors,,doctor,dermatology,,,,,,,"11302107540",nodes
110.4103352,1.4547524,Ting Pharmacy,,pharmacy,,pharmacy,,,,,Kota Samarahan,,,"11301439148",nodes
99.8415733,6.3269226,Chew Dental Clinic,Chew Dental Clinic,doctors,,doctor,,,,,,,,"4330650189",nodes
99.8204228,6.3291872,,,clinic,,clinic,,,,,,,,"10722838746",nodes
110.4466101,1.4559836,ALPRO Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11301380013",nodes
110.4471224,1.4559677,Damai Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11301380263",nodes
99.8506587,6.3173651,Klinik Pergigian Chong,Chong Dental Clinic,dentist,,dentist,,,,,,,Klinik Pergigian Chong,"5317569423",nodes
100.4336953,5.0177108,Farmasi Najwa,,pharmacy,,pharmacy,,,,,,,,"9644546546",nodes
118.3412424,5.0350326,Anim Pharmacy,,pharmacy,,,,,,,,,,"11064254829",nodes
118.3299986,5.02174,Permai Polyclinics Lahad Datu,,clinic,,,,,,,,,,"11064254536",nodes
102.5512335,5.8307444,Farmasi CKA,,pharmacy,,,,,,,,,,"11061348146",nodes
113.0583253,3.2021628,Guardian,,pharmacy,,pharmacy,,,,,,,,"11299985169",nodes
100.4062646,6.1488913,Hopital Sultanah Bahiyah,,hospital,,hospital,,,,,Alor Setar,,,"12421957625",nodes
101.2597661,4.1971779,Poliklinik Dr Azhar,,clinic,,clinic,,,,,,,,"12418883813",nodes
101.9513063,2.7190411,Ancient Gardens Ayurvedic Centre,,hospital,,hospital,,,,,Seremban,,,"10581850699",nodes
118.0337202,5.8828618,Borneo Dispensary,,pharmacy,,pharmacy,,,,,,,,"11828965999",nodes
118.0325712,5.8828051,PMG Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11828966011",nodes
101.6310466,3.1363474,CK Chang,,dentist,,dentist,,,,,,,,"12037108527",nodes
113.9867074,4.396426,Klinik Dinamik,,clinic,,clinic,,private,,,Miri,,,"4706416436",nodes
113.9868073,4.3945296,Advanced Diagnostic Laboratory,,,,laboratory,blood_check,,,,Miri,,,"12038739019",nodes
101.7460359,2.9431266,Klinik Dr Najwa,,clinic,,clinic,,,,,,,,"5302880618",nodes
110.3548283,1.522375,SHiNE Pharmacy,,pharmacy,,pharmacy,,,,,Kuching,,,"11058013946",nodes
100.5068742,5.6712389,Klinik Pergigian Dr Azreen,,dentist,,dentist,,,,,,,,"4564624882",nodes
100.5116982,5.6729116,Pusat Pakar Tulang dan Sendi Dr Yew Khoon Seng,,doctors,,doctor,,,,,,,,"5248121121",nodes
113.9886509,4.40005,Tiang's Orthopedist Chinese Phyisician,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"11819507591",nodes
100.4186391,6.5213518,Dannok Pharmacy,,pharmacy,,pharmacy,,,,,,,,"4294396116",nodes
100.4187735,6.5204871,,,pharmacy,,pharmacy,,,,,,,,"11057209192",nodes
113.9936638,4.3175875,Rejoice Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"11529876045",nodes
100.1957394,6.4392264,Chan Klinik,,clinic,,clinic,,,,,,,,"12424847134",nodes
101.7010987,3.1694045,Klinik Fisioterapi,,clinic,,clinic,,,,,,,,"12424847177",nodes
101.7002676,3.1698182,H-Care Wellness Centre,,,,yes,,,,,,,,"12424933702",nodes
116.0774865,5.9875042,Guardian,,pharmacy,,pharmacy,,,,,,,,"11813567409",nodes
114.002421,4.4272888,BestCare Pharmacy,,pharmacy,,pharmacy,,,,,Miri,,,"11738465199",nodes
101.6625546,3.0863315,Poliklinik Mona,,clinic,,clinic,,,,,,,Poliklinik Mona,"1534156982",nodes
101.7027071,3.1640836,Klinik Pergigian Rakyat,,dentist,,dentist,,,,,,,,"11292513376",nodes
101.7027081,3.1640394,Klinik Halim Dan Surgeri,,clinic,,clinic,,,,,,,,"11292513384",nodes
100.4873047,5.6408598,Klinik Pergigian S.P.,,dentist,,dentist,,,,,,,,"12422247941",nodes
102.7807223,2.1579704,Klinik Desa,,clinic,,clinic,,,,,,,,"247369217",nodes
100.9832831,3.7643233,Farmasi Acme,,pharmacy,,pharmacy,,,,,,,,"12043422863",nodes
118.2929572,5.0272681,Farmasi Perdana,,pharmacy,,,,,,,Lahad Datu,,,"11058971316",nodes
103.6633466,1.4866563,Klinik Soon,Clinic Soon,clinic,,,,,,,,,,"11056068305",nodes
101.6235296,3.1369242,Uptown dental surgery,,dentist,,,,,,,,,,"11290299196",nodes
103.3254687,3.805785,Complete Wellness Pharmacy,,pharmacy,,pharmacy,,,,,,,,"11049086170",nodes
114.0011327,4.4054505,Lik Sheng Dental Co.,,dentist,,dentist,,,,,Miri,,,"11775425681",nodes
113.987921,4.3944598,He Xin Chinese Medical Treatment,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"11809897274",nodes
101.7056835,3.0827858,BIG Pharmacy,,pharmacy,,pharmacy,,,,,Kuala Lumpur,,,"11034301870",nodes
113.9948603,4.4004491,Lam's Chinese Physician,,,,alternative,traditional_chinese_medicine,,,,Miri,,,"11622228694",nodes
101.6568743,3.256808,Watsons,,pharmacy,,pharmacy,,,,,,,,"11012548845",nodes
116.1071614,5.9903291,Cosway Farmasi,,pharmacy,,pharmacy,,,,,,,,"11006908797",nodes
101.5859095,3.3079886,Klinik Wong Singh,,clinic,,clinic,,,,,,,Klinik Wong Singh,"8004326932",nodes
103.1369595,5.3332025,,,pharmacy,,pharmacy,,,,,,,,"10303774697",nodes
101.5828565,3.3099746,Pusat Perubatan Tradisional Tulang Belakang Dr Spina,,,,alternative,chiropractic,,,,,,Pusat Perubatan Tradisional Tulang Belakang Dr Spina,"8071966678",nodes
101.5766649,3.3224355,Klinik Mediviron,,clinic,,clinic,,,,,,,Klinik Mediviron,"8118092549",nodes
101.5768379,3.3221342,Poliklinik Keluarga,,clinic,,clinic,,,,,,,Poliklinik Keluarga,"8118119513",nodes
103.714204,1.5487999,Watsons,,pharmacy,,pharmacy,,,,,,,,"10292425939",nodes
100.7298278,4.8572047,Himosra,,,,alternative,traditional_chinese_medicine,,,,,,,"11013809093",nodes
101.5482535,3.1648086,Poliklinik Leeson,,clinic,,clinic,general,,,,Shah Alam,,,"10988289406",nodes
103.7453457,1.547333,Klinik Central 24JAM,,clinic,,clinic,,,,,Johor Bahru,,,"9878376552",nodes
101.2639153,4.1939087,Klinik Pergigian Euna Smile,,dentist,,dentist,,,,,,,Klinik Pergigian Euna Smile,"10931195409",nodes
101.2589439,4.1973031,Klinik Pergigian Shah,,dentist,,dentist,,,,,,,Klinik Pergigian Shah,"10931204479",nodes
101.2613399,4.1973161,Yin Onn Medical Hall,Yin Onn Medical Hall,pharmacy,,pharmacy,,,,,Tapah,,,"10931220331",nodes
101.2610631,4.1971228,Choon Chin Enterprise,Choon Chin Enterprise,pharmacy,,pharmacy,,,,,,,,"10931237804",nodes
101.261234,4.1983349,Klinik Sentosa,,clinic,,clinic,,,,,Tapah,,Klinik Sentosa,"10956495071",nodes
114.0013256,4.3737352,Brighton House,,,,doctor,"occupational;community",,,,,,,"11755867430",nodes
101.2632448,4.1957905,Farmasi AlPro,,pharmacy,,pharmacy,,,,,Tapah,,Farmasi AlPro,"10698784393",nodes
103.7980778,1.5526889,Watsons,,pharmacy,,pharmacy,,,,,,,,"10983349665",nodes
103.7972054,1.5530475,Guardian,,pharmacy,,pharmacy,,,,,,,,"10983415985",nodes
101.6620117,3.2427407,Klinik Dr. Low,,clinic,,clinic,,,,,,,Klinik Dr. Low,"7317774146",nodes
101.6501075,3.2389985,Pristine Women Medical Centre,Pristine Women Medical Centre,clinic,,clinic,,,,,,,,"7317774150",nodes
103.7983406,1.5524014,Caring Pharmacy,,pharmacy,,,,,,,,,,"10983349681",nodes
101.5972088,3.1864248,AD Smile,,dentist,,dentist,,,,,,,,"10972440658",nodes
101.7128926,3.1990958,Klinik Komuniti Danau Kota,Danau Kota Community Clinic,clinic,,clinic,,,,,,https://openstreetcam.org/details/2035942/3600,Klinik Komuniti Danau Kota,"7315487391",nodes
101.7102845,3.2005292,Klinik TVS Medicare,,clinic,,clinic,,,,,,https://www.mapillary.com/app/?pKey=547515406682375&focus=photo,Klinik TVS Medicare,"7315487393",nodes
101.6768204,3.1004519,Edge Clinic,Edge Clinic,clinic,,clinic,plastic_surgery,,,,,,,"6150936817",nodes
110.3859302,1.5276654,Persatuan Dialisis Cahaya,,clinic,,dialysis,nephrology,,,,Kuching,,,"10961090242",nodes
101.683569,3.1301923,Klinik Pergigian Jeya,Jeya Dental Surgery,dentist,,dentist,,,,,Kuala Lumpur,,Klinik Pergigian Jeya,"4769200891",nodes
101.6848937,3.133487,Cardiac Vascular Sentral Kuala Lumpur,Cardiac Vascular Sentral Kuala Lumpur,clinic,,clinic,cardiology,,,,,,,"5817448917",nodes
101.709736,3.2005627,Farmasi Alpro,,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=1079637412564826&focus=photo,Farmasi Alpro,"8946448702",nodes
110.3535575,1.555302,Pathlab,,,,laboratory,,,,,Kuching,,,"10961136353",nodes
110.3534548,1.5549367,Mei Yin Osteopathic Health Centre,,,,alternative,osteopathy,,,,Kuching,,,"10961136348",nodes
110.3535816,1.555359,Kang's Clinic,,clinic,,clinic,,,,,Kuching,,,"10961136354",nodes
101.6801105,3.1293013,Siraj Dental Surgery,Siraj Dental Surgery,dentist,,dentist,,,,,,,,"10041217037",nodes
101.6908432,3.1448764,Klinik Kesihatan Tanglin,,clinic,,clinic,,,,,Kuala Lumpur,,Klinik Kesihatan Tanglin,"2923152613",nodes
101.6281633,3.4238057,Klinik Temanku,,clinic,,clinic,,,,,,,Klinik Temanku,"8081146478",nodes
101.6330875,3.4964397,Kedai Ubat Van Sen Foh,,pharmacy,,pharmacy,,,,,Rasa,,Kedai Ubat Van Sen Foh,"4843977127",nodes
101.6220444,3.1096898,Caring,Caring Pharmacy,pharmacy,,pharmacy,,,,,,,,"300833728",nodes
101.6373142,3.0828596,Klinik Salim,,clinic,,clinic,,,,,Petaling Jaya,,Klinik Salim,"4710730730",nodes
101.5205931,3.6814714,Bond-Mega Pharmacy Sdn. Bhd.,Bond-Mega Pharmacy Sdn. Bhd.,pharmacy,,pharmacy,,,,,,,,"8089101365",nodes
101.5198719,3.6809641,HTM Pharmacy,HTM Pharmacy,pharmacy,,pharmacy,,,,,Tanjung Malim,,,"9967766389",nodes
101.686391,3.2517667,Klinik Komuniti,Community Clinic,clinic,,clinic,,,,,,,Klinik Komuniti,"10235294353",nodes
101.5752313,3.3201567,Dhillon Medical Centre,Dhillon Medical Centre,clinic,,clinic,,,,,,,,"2542656672",nodes
101.6330331,3.4971078,Kelinik Kumar,,doctors,,doctor,,,,,Rasa,,Kelinik Kumar,"4843977100",nodes
103.1394533,5.3135092,Klinik Ar-Rijal,,clinic,,,,,,,,,,"10651697041",nodes
102.5674688,5.8020702,Pusat Rawatan Dialisis Islah,,doctors,,,,,,,,,,"10963823882",nodes
101.96273,2.7240051,Farmasi Alpro,,pharmacy,,,,,,,,,,"10957854471",nodes
102.2389039,6.1312311,Klinik Pakar Kulit Wan Ghazali,,clinic,,,dermatology,,,,,,,"10951145432",nodes
102.5676027,5.8023077,,,pharmacy,,,,,,,,,,"10963823886",nodes
103.7737984,1.559821,Klinik Joycelyn Lim,Joycelyn Lim Clinic,clinic,,,,,,,,,Klinik Joycelyn Lim,"10946617871",nodes
103.7885023,1.5580922,Pusat Fisioterapi JB Physio Therapy,JB Physio Therapy,clinic,,,,,,,,,Pusat Fisioterapi JB Physio Therapy,"10946618151",nodes
103.7900318,1.5552595,Klinik K-Health,K-Health Medical Clinic,clinic,,,,,,,,,Klinik K-Health,"10946618185",nodes
103.779659,1.561671,Klinik Sia & Partners,Sia & Partners,clinic,,,,,,,,,Klinik Sia & Partners,"10946620727",nodes
103.7783783,1.5622414,Klinik Pergigian Chong & Khor (Austin),,dentist,,,,,,,,,Klinik Pergigian Chong & Khor (Austin),"10946622425",nodes
103.778794,1.5624472,Klinik MediSpring Family Polyclinic,MediSpring Family Polyclinic,clinic,,,,,,,,,Klinik MediSpring Family Polyclinic,"10946622450",nodes
102.729139,5.8965527,Pulau Perhentian Clinic,,clinic,,clinic,,,,,,,Klinik Kesihatan Pulau Perhentian,"3679670361",nodes
103.7683436,1.4591883,Guardian,,pharmacy,,pharmacy,,,,,,,,"11356114276",nodes
101.5619127,3.0742928,Poliklinik Seri Permai,,clinic,,clinic,,,,,,,Poliklinik Seri Permai,"299422088",nodes
101.6983262,3.2354448,Klinik Seri Indah,,clinic,,clinic,,,,,,,Klinik Seri Indah,"5267885137",nodes
101.6977365,3.2354391,Poliklinik Samudra,,clinic,,clinic,,,,,,,Poliklinik Samudra,"5267885138",nodes
101.7002584,3.2388905,Klinik K.J Lim,,clinic,,clinic,,,,,,,Klinik K.J Lim,"5265664495",nodes
101.7006534,3.2382692,Caring Pharmacy,Caring Pharmacy,pharmacy,,pharmacy,,,,,,,,"5265664504",nodes
102.7630908,1.896301,Farmasi Sihat,,pharmacy,,pharmacy,,,,,,,,"10940060495",nodes
101.6947967,2.8214015,Quin Optometry,,,,optometrist,,,,,Sepang,,,"10939797272",nodes
101.6818113,2.8593146,Klinik Ibu & Anak Dengkil,,clinic,,clinic,,,,,,,Klinik Ibu & Anak Dengkil,"4717547100",nodes
101.681792,2.8598503,Klinik Kesihatan Dengkil,,clinic,,clinic,,,,,,,Klinik Kesihatan Dengkil,"4717547103",nodes
101.6805083,2.856593,Klinik Lingam,,clinic,,clinic,,,,,Dengkil,,Klinik Lingam,"4717547067",nodes
101.6801727,2.8576323,Kelinik Rakyat & Surgeri,,clinic,,clinic,,,,,Dengkil,,Kelinik Rakyat & Surgeri,"4717547089",nodes
101.7049232,2.8251362,Raman's Family Clinic,,clinic,,clinic,,,,,Kota Warisan,,,"10931156055",nodes
101.7048958,2.8247469,Dentabay,,dentist,,dentist,,,,,Kota Warisan,,,"10931156057",nodes
101.705521,2.8247354,JU Eye Wear,,,,optometrist,,,,,Kota Warisan,,,"10931156064",nodes
101.7070311,2.8246704,Fuziah,,clinic,,clinic,,,,,Kota Warisan,,,"10931156070",nodes
101.3982033,3.0050705,Klinik Utama,,clinic,,clinic,,,,,,,Klinik Utama,"7822870194",nodes
101.4327725,3.2410722,Klinik Pergigian Bestari,,dentist,,dentist,,,,,,,,"10931096842",nodes
103.780518,1.5599966,Guardian,,pharmacy,,pharmacy,,,,,,,,"10946619841",nodes
103.782775,1.5559915,Klinik Pakar Matar Vista Eye Specialist,Vista Eye Specialist,clinic,,clinic,ophthalmology,,,,,https://openstreetcam.org/details/2291554/715,Klinik Pakar Matar Vista Eye Specialist,"8847072644",nodes
101.7059556,3.1634742,Poliklinik Insaf Murni,,clinic,,clinic,,,,,,,,"10772914111",nodes
101.7474301,3.1572504,Primer Cherang Clinic,,clinic,,clinic,general,,,,Ampang,,,"10925462862",nodes
101.7073897,3.0408522,Klinik Lana Serdang,,clinic,,clinic,,,,,,,Klinik Lana Serdang,"7313133253",nodes
101.7065186,3.0428201,Cellora Clinic,Cellora Clinic,clinic,,clinic,,,,,,,,"7313133250",nodes
101.7000745,3.0939329,Health Lane,Health Lane,pharmacy,,pharmacy,,,,,,https://www.mapillary.com/app/?pKey=4518774558167115&focus=photo,,"9963198462",nodes
101.7092819,3.0609966,Klinik dan Surgeri Mano,Mano's Clinic & Surgey,clinic,,clinic,,,,,,,Klinik dan Surgeri Mano,"8058352798",nodes
101.7103899,3.0625025,Klinik Mediviron,,clinic,,clinic,,,,,,,Klinik Mediviron,"7313133249",nodes
101.7048057,3.0616688,Klinik 1Malaysia Raya Permai,,clinic,,clinic,,,,,,,Klinik 1Malaysia Raya Permai,"7313133251",nodes
101.7111747,3.0623555,Klinik Kesihatan Sungai Besi,Sungai Besi Healthcare Clinic,clinic,,clinic,,government,,,,,Klinik Kesihatan Sungai Besi,"8045758392",nodes
101.7100315,3.0629425,Klinik Pertama,,clinic,,clinic,,,,,Kuala Lumpur,,Klinik Pertama,"9646411451",nodes
101.7111568,3.0645701,Friends' Pharmacy,Friends' Pharmacy,pharmacy,,pharmacy,,,,,,,,"9674766776",nodes
101.2496922,3.3416149,,,pharmacy,,pharmacy,,,,,,,,"11682672946",nodes
101.1340663,4.5729718,Farmasi Ikhwan,,pharmacy,,pharmacy,,,,,,,,"10911256704",nodes
103.440941,4.4926771,Farmasi Alpro,Alpro Pharmacy,pharmacy,,pharmacy,,,,,,,Farmasi Alpro,"11395375905",nodes
101.7132227,3.1671104,Pusat Dialisis Perkeso,Perkeso Dialysis Centre,clinic,,dialysis,nephrology,,,,,,Pusat Dialisis Perkeso,"11925440395",nodes
101.7149381,3.1327435,Klinik Dr Leela Ratos dan Rakan - Rakan,,clinic,,clinic,,,,,,,Klinik Dr Leela Ratos dan Rakan - Rakan,"7315469364",nodes
103.782867,1.5558487,Klinik Pakar Perbidanan Tebrau,,clinic,,,,,,,,,Klinik Pakar Perbidanan Tebrau,"10933484593",nodes
103.7884782,1.5460127,Farmasi New Life,Pharmacy New Life,pharmacy,,,,,,,,,Farmasi New Life,"10933494828",nodes
103.7881757,1.5462493,Penjual Dan Pembekal Alatan Perubatan Dan Keshihatan Medic Store,Medic Store,pharmacy,,,,,,,,,Penjual Dan Pembekal Alatan Perubatan Dan Keshihatan Medic Store,"10933494831",nodes
103.7728288,1.5592237,Klinik Union Medic,Union Medic,clinic,,,,,,,,,Klinik Union Medic,"10946617820",nodes
103.773032,1.5593551,Farmasi SK,SK Pharmacy,pharmacy,,,,,,,,,Farmasi SK,"10946617824",nodes
103.7769373,1.5621201,Klinik Family Health,Family Health Clinic,clinic,,,,,,,,,Klinik Family Health,"10946616167",nodes
103.7916988,1.5522941,Pusat Rawatan Tradisional Cina Loh Kong Jin,Loh Kong Jin,clinic,,,,,,,,,Pusat Rawatan Tradisional Cina Loh Kong Jin,"10946614745",nodes
103.7919147,1.5518718,Kedai Peralatan Kesihatan JM Healthcare,JM Healthcare,clinic,,,,,,,,,Kedai Peralatan Kesihatan JM Healthcare,"10946614752",nodes
103.7807259,1.5595756,Klinik Pergigian Sunwag,Sunwag,dentist,,,,,,,,,Klinik Pergigian Sunwag,"10946619835",nodes
103.7806106,1.5598223,Klinik Pergigian Sunny Smile,Sunny Smile,dentist,,,,,,,,,Klinik Pergigian Sunny Smile,"10946619839",nodes
103.7799702,1.5610583,Pusat Tabib China Dan Perubatan TCM Ren Yee,Ren Yee Medical Store,pharmacy,,,,,,,,,Pusat Tabib China Dan Perubatan TCM Ren Yee,"10946615595",nodes
103.7798937,1.5612273,Klinik Yap,Yap,clinic,,,,,,,,,Klinik Yap,"10946615598",nodes
103.7798414,1.5613379,Farmasi My,MyPharmacy,pharmacy,,,,,,,,,Farmasi My,"10946615600",nodes
103.7772122,1.5650976,Klinik Austin,Clinic Austin,clinic,,,,,,,,,Klinik Austin,"10946622542",nodes
103.7774459,1.5646411,Farmasi AM.PM,AM.PM Pharmacy,pharmacy,,,,,,,,,Farmasi AM.PM,"10946622598",nodes
103.7826095,1.5563079,Klinik Kanak-Kanak Kidz Kare,Kidz Kare,clinic,,,,,,,,,Klinik Kanak-Kanak Kidz Kare,"10933492013",nodes
103.7873758,1.5461641,Pusat Rawatan Dan Akupunktur TKM,TKM Chinese Medicine,clinic,,,,,,,,,Pusat Rawatan Dan Akupunktur TKM,"10933494370",nodes
103.8525206,1.674053,Klinik Adham,,clinic,,,,,,,,,,"10913708643",nodes
101.6831179,3.1280381,Nadia Pharmacy,,pharmacy,,pharmacy,,,,,,,,"10880788627",nodes
101.6832923,3.1278723,Nadia,,pharmacy,,pharmacy,,,,,,,,"4625323942",nodes
101.5267411,2.9493902,Klinik Nova,,clinic,,clinic,general,,,,Telok Panglima Garang,,,"10864665944",nodes
101.2494862,3.3400943,Klinik Melawati,,clinic,,clinic,,,,,,,,"3889340938",nodes
100.4578651,5.3498638,HTM Pharmacy,,pharmacy,,pharmacy,,,,,Bukit Mertajam,,,"10848171189",nodes
100.4578167,5.349619,Guardian,,pharmacy,,pharmacy,,,,,,,,"10848171193",nodes
102.9491752,1.8420797,杏福堂中医诊所,Happiness Traditional Chinese Medicine Centre,hospital,,hospital,"traditional_chinese_medicine;general;chiropractic;gynaecology;internal;paediatrics;osteopathy;dermatology;psychiatry;physiotherapy;covid19;hydrotherapy;acupuncture;surgery;body;systemic;rheumatology",,,,Batu Pahat,,,"10845302341",nodes
103.7639798,1.5441526,Klinik Pergigian Rina,,dentist,,dentist,,,,,,kartaview,,"10841435865",nodes
101.2488852,3.3423114,SJAM-KPS Hemodialisis Kuala Selangor,,,,yes,,,,,,,,"10866635984",nodes
101.2563545,3.3297608,Klinik Pergigian Putra,,dentist,,dentist,,,,,,,,"10866539997",nodes
103.7638146,1.544425,AM PM Pharmacy,,pharmacy,,pharmacy,,,,,,kartaview,,"10841435861",nodes
113.9864992,4.3960952,Roy Wong Heart & Medical Specialist Clinic,,clinic,,clinic,"cardiology;general",,,,Miri,,,"11502197129",nodes
100.9390406,3.8969367,KLINIK MEDIVIRON HUTAN MELINTANG,Klinik Mediviron,clinic,,clinic,general,public,,,Hutan Melintang,,Klinik Mediviron,"10823107308",nodes
101.5641167,3.2095088,Watsons,,pharmacy,,pharmacy,,,,,,,,"645874638",nodes
101.5577061,3.2270316,Klinik Medijay,,clinic,,clinic,,,,,,,,"10813696314",nodes
101.1803546,3.4244352,Klinik Mediviron,,clinic,,clinic,,,,,,,Klinik Mediviron,"10807095950",nodes
101.3151992,3.1921229,Klinik Desa Sungai Sembilang,,clinic,,clinic,,,,,,,,"10252446039",nodes
103.6305487,1.397149,Guardian,,pharmacy,,pharmacy,,,,,,,,"10583181507",nodes
103.0796689,5.3146108,Farmasi Cendana,,pharmacy,,,,,,,,,,"10875377291",nodes
103.1077181,5.3076383,Farmasi Gpharmax,,pharmacy,,,,,,,,,,"10875377281",nodes
103.079693,5.3146482,Klinik Pergigian Cendana,,dentist,,,,,,,,,,"10875377292",nodes
102.2360936,6.1309388,Klinik Gigi Dr. Ahmad,,dentist,,,,,,,,,,"10845447100",nodes
101.9898552,2.7231169,Klinik Safura,,clinic,,,,,,,,,,"10834166191",nodes
103.6209581,1.4090168,Farmasi Ledang Health Pharmacy,,pharmacy,,,,,,,,,,"10797140883",nodes
101.0554969,4.3252153,Kedai Ubat Yen Choon Chan,,,,alternative,traditional_chinese_medicine,,,,,,Kedai Ubat Yen Choon Chan,"8107361246",nodes
